#  ID   M200  MStar   lg_SSFR   MBH   fgas Kappa j  
 3225 11.547  9.635  -10.238  6.082  0.152 0.289 0
 3874 11.348  9.636  -10.649  5.683  0.078 0.473 0
 1813 11.874 10.396  -10.354  6.840  0.137 0.590 0
 1577 11.885 10.189  -9.799  6.430  0.233 0.236 0
 3276 11.609  9.730  -10.248  6.056  0.085 0.459 0
 4166 11.464  9.528  -10.184  5.932  0.173 0.197 0
 3997 11.481  9.768  -10.329  6.027  0.085 0.428 0
  628 12.356 10.749  -10.317  7.473  0.327 0.566 0
 1076 12.126 10.514  -10.062  6.683  0.318 0.736 0
 1733 11.641  9.777  -9.963  5.992  0.252 0.210 0
 2320 11.722 10.165  -10.115  6.543  0.210 0.499 0
 2087 11.836 10.228  -10.395  6.413  0.160 0.616 0
 1705 11.806 10.271  -9.984  6.644  0.297 0.603 0
  607 12.287 10.489  -11.180  7.728  0.242 0.131 0
 2782 11.685  9.683  -9.954  6.033  0.235 0.154 0
  660 12.349 10.713  -9.859  7.137  0.420 0.506 0
  635 12.434 10.791  -10.728  7.678  0.226 0.401 0
 1750 11.848 10.105  -10.239  6.248  0.259 0.383 0
 5055 11.209  9.516  -9.875  5.208  0.405 0.310 0
 3288 11.560  9.749  -10.117  6.135  0.130 0.264 0
 3005 11.616  9.595  -10.319  5.743  0.255 0.238 0
 1934 11.843 10.230  -10.115  6.263  0.286 0.548 0
 2120 11.831 10.131  -10.214  6.275  0.145 0.449 0
  372 12.651 10.716  -10.174  7.960  0.381 0.454 0
  431 12.632 10.620  -10.365  7.977  0.217 0.433 0
 2881 11.667  9.761  -10.113  6.010  0.156 0.348 0
 2666 11.533  9.720  -9.750  5.983  0.373 0.330 0
 1199 12.062 10.363  -10.334  7.121  0.273 0.257 0
 2478 11.592  9.721  -10.235  6.393  0.159 0.390 0
 2443 11.765  9.984  -13.000  7.030  0.038 0.236 0
 3581 11.567 10.078  -10.663  5.824  0.061 0.660 0
 1063 12.119 10.556  -11.123  7.405  0.106 0.362 0
 1213 12.068 10.459  -10.116  6.677  0.290 0.560 0
 3044 11.591  9.880  -10.728  6.058  0.223 0.195 0
  266 12.777 10.865  -12.318  8.124  0.343 0.135 0
 1350 12.020 10.414  -10.142  7.182  0.238 0.607 0
  846 12.261 10.305  -11.688  7.369  0.247 0.142 0
 4176 11.371  9.681  -10.393  6.169  0.033 0.263 0
 5689 11.283  9.649  -10.288  5.666  0.130 0.501 0
 2669 11.679 10.057  -10.385  6.246  0.140 0.568 0
 1224 12.111 10.390  -11.262  7.577  0.127 0.140 0
  181 12.963 10.954  -13.000  8.373  0.481 0.214 0
 2156 11.737 10.031  -9.870  5.947  0.398 0.382 0
 1997 11.799  9.732  -10.046  6.053  0.303 0.449 0
 1430 11.852 10.146  -10.146  6.221  0.043 0.411 0
 2590 11.733 10.039  -10.421  6.213  0.156 0.510 0
 4571 11.484  9.606  -10.563  5.994  0.019 0.151 0
 1286 12.115 10.234  -11.965  7.569  0.147 0.211 0
 3357 11.560  9.728  -10.479  6.068  0.208 0.262 0
 1607 11.905 10.224  -10.167  6.637  0.356 0.478 0
 2969 11.584  9.398  -9.596  6.067  0.176 0.331 0
 2553 11.687  9.956  -9.794  6.066  0.163 0.403 0
 1573 11.809 10.043  -10.743  6.703  0.238 0.227 0
 1239 12.031 10.331  -10.310  6.751  0.346 0.443 0
 2628 11.679  9.844  -11.513  6.410  0.108 0.376 0
 2982 11.588  9.975  -10.168  5.522  0.286 0.564 0
  981 12.209 10.577  -10.613  7.565  0.169 0.192 0
 2450 11.675  9.567  -9.736  6.116  0.308 0.392 0
 5050 11.342  9.509  -9.889  5.912  0.210 0.635 0
  235 12.829 10.872  -10.271  8.232  0.459 0.270 0
 2291 11.760 10.052  -10.126  6.415  0.226 0.282 0
 1882 11.841 10.012  -10.521  6.870  0.223 0.188 0
 2271 11.722  9.878  -10.221  6.374  0.212 0.186 0
 2456 11.704 10.131  -10.000  6.615  0.166 0.443 0
 1333 12.030 10.373  -10.116  6.359  0.311 0.686 0
 1649 11.941 10.242  -10.268  6.586  0.215 0.561 0
 4703 11.371  9.772  -10.632  5.891  0.098 0.228 0
 1453 11.917 10.326  -10.439  6.565  0.229 0.519 0
 1536 11.936 10.318  -10.265  6.842  0.226 0.531 0
 1394 11.639  9.911  -9.990  5.823  0.250 0.523 0
 1001 12.165 10.306  -10.645  7.443  0.231 0.184 0
 2929 11.551  9.656  -10.347  6.103  0.362 0.408 0
 1123 12.069 10.149  -9.845  6.362  0.408 0.408 0
 1150 12.116 10.531  -10.267  7.162  0.228 0.435 0
 2313 11.742  9.828  -10.095  6.005  0.300 0.466 0
 1957 11.841 10.058  -9.972  6.416  0.204 0.435 0
 2190 11.831  9.988  -10.048  6.062  0.185 0.340 0
  300 12.671 10.983  -10.197  7.927  0.505 0.628 0
 7054 11.147  9.868  -10.747  6.047  0.047 0.378 0
 5652 11.354  9.613  -10.848  6.223  0.022 0.322 0
   80 13.252 11.010  -10.396  8.464  0.586 0.303 0
 2069 11.794 10.039  -10.159  6.633  0.277 0.329 0
 3507 11.553  9.833  -10.105  5.862  0.130 0.564 0
 3723 11.510  9.877  -10.480  5.818  0.091 0.381 0
 2977 11.649 10.019  -11.422  6.808  0.046 0.338 0
 5929 11.282  9.513  -9.786  5.291  0.118 0.532 0
 3299 11.541  9.880  -10.270  5.968  0.199 0.432 0
 1514 11.841 10.118  -10.333  6.144  0.320 0.640 0
 2483 11.705  9.829  -9.924  6.377  0.165 0.179 0
 1659 11.914 10.295  -10.208  6.792  0.276 0.508 0
 3802 11.522  9.400  -10.042  6.085  0.101 0.248 0
 2611 11.504  9.581  -10.194  5.648  0.134 0.437 0
  965 12.184 10.454  -10.693  7.441  0.176 0.565 0
  649 12.438 10.739  -12.455  8.036  0.172 0.190 0
 2826 11.649  9.839  -10.117  6.065  0.187 0.622 0
 3128 11.575 10.051  -10.270  6.046  0.304 0.723 0
  795 12.385 10.646  -13.000  7.943  0.043 0.439 0
 1709 11.888 10.160  -10.167  6.558  0.248 0.453 0
 3242 11.391  9.626  -9.915  5.703  0.228 0.637 0
  350 12.731 10.808  -13.000  8.230  0.280 0.137 0
 3111 11.571  9.875  -10.386  5.607  0.339 0.238 0
  369 12.496 10.601  -11.854  7.569  0.312 0.182 0
  958 12.092 10.591  -10.335  7.043  0.317 0.672 0
 1990 11.871 10.099  -10.138  6.393  0.184 0.386 0
 1970 11.750 10.048  -9.994  6.130  0.240 0.659 0
 3186 11.575  9.846  -10.213  5.902  0.079 0.447 0
 2306 11.769  9.278  -10.167  6.287  0.309 0.433 0
 1202 12.100 10.495  -10.702  7.348  0.216 0.565 0
 2709 11.553 10.447  -13.000  7.184  0.053 0.427 0
 5153 11.370  9.510  -10.410  5.572  0.137 0.397 0
 2976 11.669  9.949  -10.413  6.632  0.065 0.484 0
 1194 12.103 10.274  -11.867  7.439  0.206 0.304 0
  550 12.511 10.597  -10.295  7.853  0.246 0.663 0
 3496 11.512  9.736  -9.832  6.124  0.257 0.485 0
 2026 11.845 10.249  -10.460  6.572  0.155 0.569 0
 5866 11.285  9.558  -10.560  5.814  0.126 0.378 0
11725 10.865  9.518  -13.000   -inf  0.048 0.354 0
 1872 11.725  9.857  -10.354  6.179  0.338 0.403 0
  135 13.078 11.033  -13.000  8.331  0.583 0.317 0
 4435 11.457  9.678  -10.497  5.746  0.099 0.437 0
 1863 11.883 10.266  -10.306  6.235  0.126 0.571 0
  354 12.761 10.913  -10.677  8.297  0.224 0.156 0
 2068 11.796  9.945  -10.680  6.855  0.087 0.257 0
  644 12.464 10.740  -13.000  8.073  0.177 0.453 0
 5708 11.270 10.088  -13.000  6.103  0.020 0.543 0
  770 12.306 10.390  -9.985  6.717  0.385 0.588 0
 1404 11.957 10.121  -10.278  6.371  0.288 0.610 0
 3760 11.366  9.565  -13.000  5.890  0.031 0.222 0
 1491 11.861 10.134  -10.092  6.490  0.294 0.526 0
 4326 11.340  9.536  -10.799  5.554  0.107 0.272 0
 3154 11.637  9.662  -10.416  6.169  0.115 0.443 0
 2609 11.647  9.286  -9.600  6.066  0.278 0.280 0
  229 12.909 11.021  -13.000  8.581  0.285 0.172 0
 1808 11.893 10.220  -10.359  6.397  0.196 0.628 0
 3062 11.602  9.691  -10.509  5.794  0.264 0.197 0
 3947 11.396  9.553  -10.934  6.027  0.198 0.154 0
 6834 11.219  9.555  -10.516  5.864  0.102 0.299 0
 1919 11.868  9.927  -10.396  6.317  0.197 0.308 0
 3291 11.589  9.879  -10.372  6.338  0.057 0.320 0
   83 12.996 11.035  -10.522  8.327  0.570 0.531 0
 4694 11.401  9.638  -10.244  5.512  0.047 0.457 0
 1344 11.850  9.738  -9.654  6.460  0.398 0.214 0
 3608 11.492  9.654  -10.161  5.834  0.067 0.318 0
 2235 11.763  9.963  -10.105  6.440  0.175 0.483 0
 3686 11.498  9.846  -10.308  6.067  0.118 0.517 0
  373 12.642 10.878  -10.819  8.099  0.272 0.384 0
 2092 11.816 10.180  -10.480  6.800  0.187 0.317 0
 2411 11.734  9.980  -10.368  6.566  0.230 0.476 0
 5001 11.383  9.644  -10.373  6.036  0.062 0.432 0
 4660 11.427  9.563  -10.451  5.500  0.137 0.437 0
 3313 11.508  9.497  -10.618  5.792  0.113 0.187 0
 1906 11.859 10.218  -10.263  6.016  0.230 0.619 0
 1518 11.933 10.307  -10.107  6.573  0.304 0.603 0
 4618 11.455  9.583  -11.612  5.897  0.063 0.162 0
 2410 11.714 10.100  -10.023  6.220  0.196 0.538 0
 4101 11.462  9.579  -10.521  5.797  0.095 0.292 0
  568 12.450 10.771  -10.723  7.534  0.338 0.457 0
 1249 12.089 10.505  -10.634  7.194  0.117 0.624 0
 6737 11.202  9.900  -13.000  6.134  0.069 0.287 0
 1809 11.899  9.980  -10.367  7.050  0.130 0.356 0
 9915 11.023  9.502  -10.972  5.209  0.056 0.458 0
 2578 11.718 10.062  -10.380  6.056  0.125 0.653 0
 1630 11.854 10.167  -10.361  6.649  0.364 0.529 0
 1005 12.192 10.603  -10.378  7.473  0.230 0.512 0
 3413 11.525  9.677  -10.310  6.034  0.098 0.473 0
  935 12.274 10.598  -11.149  7.615  0.136 0.433 0
 2644 11.717 10.025  -10.250  6.615  0.120 0.414 0
 2855 11.435  9.660  -10.033  5.793  0.065 0.579 0
 2389 11.751  9.973  -10.167  6.319  0.124 0.568 0
  709 12.371 10.517  -10.328  7.379  0.367 0.445 0
 1591 11.951 10.183  -10.187  6.930  0.190 0.203 0
 2176 11.831 10.036  -10.298  5.953  0.121 0.345 0
 2163 11.681  9.871  -10.088  6.300  0.229 0.385 0
  413 12.534 10.834  -12.221  7.961  0.233 0.338 0
 3611 11.564  9.793  -10.336  5.957  0.071 0.476 0
 1794 11.828  9.857  -9.904  6.207  0.343 0.441 0
 4211 11.467  9.592  -10.393  5.762  0.173 0.306 0
 1960 11.858 10.062  -10.374  6.366  0.193 0.470 0
 3622 11.575  9.604  -13.000  6.605  0.025 0.161 0
 3155 11.612  9.711  -11.081  6.700  0.121 0.325 0
 3112 11.604  9.935  -10.156  5.694  0.150 0.397 0
 2580 11.576  9.876  -9.629  6.214  0.338 0.156 0
 1045 12.073 10.202  -9.979  6.643  0.374 0.546 0
 2034 11.852 10.312  -10.207  7.113  0.112 0.293 0
 1582 11.959  9.894  -9.767  6.092  0.285 0.451 0
  243 12.891 10.881  -11.789  7.332  0.287 0.353 0
 3999 11.518  9.634  -10.819  6.077  0.052 0.186 0
 1416 11.938 10.215  -10.344  6.312  0.352 0.464 0
 2595 11.745  9.998  -11.099  6.916  0.065 0.310 0
 1987 11.869 10.143  -10.204  6.436  0.150 0.626 0
 1820 11.879 10.001  -10.457  6.955  0.210 0.257 0
 1557 11.939 10.425  -10.050  6.928  0.181 0.533 0
 3549 11.501  9.675  -9.674  5.334  0.257 0.398 0
 3982 11.337  9.631  -10.366  5.709  0.166 0.461 0
 3439 11.568  9.686  -10.282  5.971  0.141 0.314 0
   57 13.409 11.208  -10.921  8.776  0.802 0.138 0
 2899 11.578  9.599  -9.724  5.961  0.243 0.242 0
 1924 11.739  9.965  -10.021  6.207  0.283 0.549 0
 3645 11.551  9.605  -10.655  6.520  0.068 0.163 0
 1342 11.993 10.259  -10.122  6.723  0.243 0.453 0
 1719 11.932 10.290  -10.588  6.958  0.186 0.563 0
 2564 11.699  9.978  -9.902  6.273  0.230 0.546 0
  683 12.256 10.478  -11.235  7.440  0.281 0.167 0
 1525 11.967 10.325  -10.206  7.105  0.189 0.472 0
 2626 11.669  9.891  -10.536  6.678  0.377 0.310 0
 1704 11.944 10.343  -10.253  6.182  0.164 0.701 0
 1852 11.895 10.305  -10.367  6.442  0.209 0.584 0
 3986 11.529  9.812  -10.513  6.504  0.035 0.201 0
 1556 11.944 10.311  -10.101  6.622  0.209 0.526 0
 1409 11.904 10.211  -9.756  6.621  0.235 0.417 0
 1017 12.081 10.147  -10.074  6.902  0.304 0.179 0
 2188 11.725  9.797  -10.088  6.472  0.307 0.320 0
 4521 11.441  9.757  -10.255  6.077  0.140 0.556 0
  780 12.306 10.629  -10.275  7.431  0.297 0.579 0
  149 13.071 11.279  -11.435  8.644  0.628 0.314 0
  199 13.022 10.942  -11.538  8.647  0.364 0.159 0
 1164 12.086 10.506  -10.135  6.929  0.364 0.637 0
 2518 11.754  9.946  -10.587  6.780  0.108 0.190 0
  751 12.382 10.223  -10.313  7.772  0.230 0.342 0
 3365 11.468  9.613  -10.683  6.510  0.126 0.344 0
  954 12.116 10.317  -11.700  7.243  0.327 0.183 0
  987 12.201 10.434  -10.536  7.021  0.203 0.509 0
 2186 11.797 10.418  -10.611  6.176  0.072 0.706 0
 1979 11.758  9.909  -10.513  6.612  0.232 0.300 0
 2879 11.655  9.767  -10.204  5.841  0.148 0.532 0
 4730 11.390  9.629  -9.853  6.078  0.115 0.370 0
 5291 11.345 10.045  -10.887  6.049  0.031 0.490 0
 2043 11.896 10.124  -13.000  7.360  0.041 0.362 0
  545 12.177 10.537  -10.410  7.692  0.331 0.305 0
 2613 11.733 10.015  -10.682  7.074  0.105 0.362 0
 2601 11.707 10.311  -10.399  5.899  0.068 0.588 0
 6494 11.138 10.002  -11.052  5.948  0.020 0.232 0
  234 12.688 10.793  -11.520  8.126  0.346 0.137 0
 4625 11.437  9.502  -10.272  6.073  0.074 0.314 0
 4337 11.427  9.561  -10.037  5.825  0.225 0.495 0
 4198 11.486  9.564  -10.285  5.848  0.049 0.485 0
  527 12.466 10.690  -10.274  7.905  0.252 0.315 0
   14 13.676 11.171  -12.048  8.692  0.819 0.154 0
 2658 11.628 10.437  -13.000  6.379  0.048 0.620 0
 3540 11.555  9.604  -10.665  6.553  0.053 0.165 0
 3108 11.657  9.984  -13.000  6.753  0.013 0.129 0
 3159 11.587  9.571  -10.434  6.180  0.184 0.204 0
 3601 11.478  9.632  -10.273  5.888  0.107 0.431 0
  240 12.776 10.959  -10.653  8.250  0.373 0.276 0
  902 12.297 10.597  -11.838  7.752  0.066 0.133 0
 1921 11.886 10.172  -13.000  7.142  0.064 0.156 0
 2348 11.780  9.984  -10.180  6.206  0.172 0.503 0
  384 12.603 10.750  -9.594  7.062  0.504 0.284 0
 1627 11.918 10.189  -10.291  6.396  0.233 0.708 0
 6129 11.302  9.748  -10.939  5.733  0.038 0.392 0
  911 12.133 10.387  -10.456  7.474  0.254 0.413 0
 2893 11.642 10.028  -10.449  6.105  0.277 0.636 0
 3021 11.636  9.883  -10.534  6.568  0.172 0.216 0
 2828 11.613  9.592  -10.036  6.177  0.162 0.364 0
 2745 11.672  9.871  -10.231  5.856  0.186 0.466 0
  435 12.567 10.744  -10.369  7.713  0.379 0.557 0
 3097 11.641  9.147  -10.142  5.876  0.114 0.207 0
 2293 11.726 10.161  -10.169  6.263  0.172 0.540 0
 2269 11.681  9.597  -9.960  6.365  0.153 0.262 0
 1274 12.050 10.307  -10.389  7.466  0.119 0.249 0
 1534 11.946 10.333  -10.868  6.933  0.116 0.130 0
 1712 11.942 10.394  -10.511  6.556  0.101 0.667 0
  473 12.171 10.462  -10.122  6.596  0.401 0.562 0
  502 12.489 10.583  -10.226  7.386  0.372 0.359 0
 3270 11.386  9.829  -11.525  6.378  0.109 0.280 0
 3726 11.520  9.649  -10.182  6.094  0.096 0.250 0
  471 12.469 10.803  -10.467  7.921  0.262 0.375 0
 3051 11.392  9.681  -10.187  5.892  0.058 0.484 0
  570 12.296 10.632  -10.441  7.452  0.308 0.374 0
11327 10.910  9.627  -13.000  5.474  0.029 0.265 0
 3487 11.520  9.558  -9.916  6.108  0.271 0.477 0
 4429 11.382  9.736  -10.240  6.220  0.151 0.208 0
 5514 11.343  9.552  -10.510  5.679  0.067 0.563 0
 3394 11.539  9.733  -10.251  6.583  0.210 0.505 0
 2912 11.605  9.655  -10.128  6.127  0.144 0.356 0
  119 12.888 11.123  -11.647  8.514  0.487 0.282 0
  595 12.420 10.824  -10.295  7.691  0.394 0.630 0
  943 12.029 10.393  -10.375  6.647  0.320 0.662 0
 1939 11.869 10.244  -10.288  6.547  0.115 0.609 0
  591 12.474 10.599  -11.303  7.972  0.211 0.284 0
  419 12.580 10.777  -11.272  8.055  0.290 0.203 0
 2392 11.769 10.088  -10.102  6.100  0.135 0.665 0
 1328 12.067 10.188  -10.654  7.372  0.167 0.228 0
  295 12.465 10.702  -10.124  7.275  0.497 0.606 0
  357 12.753 10.615  -11.839  8.074  0.234 0.156 0
 2292 11.726 10.182  -10.199  6.239  0.155 0.637 0
  781 12.265 10.621  -10.205  7.163  0.366 0.670 0
 2083 11.857  9.993  -10.195  6.761  0.225 0.248 0
 3004 11.562  9.741  -10.116  6.274  0.302 0.375 0
 3912 11.300  9.644  -10.412  5.587  0.069 0.424 0
  729 12.332 10.713  -11.778  7.833  0.121 0.233 0
  535 12.423 10.679  -10.309  7.669  0.337 0.389 0
 3029 11.560  9.960  -10.099  6.015  0.177 0.613 0
  653 12.251 10.454  -10.283  7.332  0.360 0.401 0
 2403 11.735  9.971  -10.135  6.115  0.147 0.431 0
 3908 11.510  9.666  -10.513  6.079  0.160 0.282 0
 1955 11.827 10.088  -10.029  6.152  0.196 0.546 0
  703 12.350 10.802  -10.207  6.962  0.468 0.717 0
 1829 11.868 10.098  -10.215  6.609  0.282 0.488 0
 3440 11.569  9.880  -10.586  6.042  0.120 0.499 0
  394 12.569 10.899  -10.342  7.856  0.432 0.414 0
 3040 11.429  9.837  -10.381  6.077  0.239 0.504 0
 1848 11.877  9.927  -11.420  7.131  0.081 0.145 0
 3890 11.531  9.833  -10.862  5.851  0.058 0.217 0
 1707 11.847 10.140  -10.169  6.442  0.326 0.376 0
 2981 11.554  9.666  -9.807  6.710  0.248 0.417 0
 1479 11.946 10.370  -10.344  6.689  0.302 0.580 0
  610 12.352 10.596  -10.114  7.385  0.346 0.627 0
  126 13.104 11.056  -12.227  8.652  0.469 0.140 0
 1899 11.859 10.119  -10.801  6.950  0.142 0.494 0
 5793 11.240  9.614  -10.423  5.862  0.143 0.413 0
  387 12.695 10.770  -11.118  8.294  0.195 0.381 0
 4025 11.419  9.978  -13.000  6.025  0.024 0.496 0
 1717 11.882 10.125  -13.000  7.164  0.078 0.322 0
 2061 11.841 10.015  -10.404  6.886  0.106 0.440 0
  893 12.235 10.237  -11.039  7.609  0.167 0.317 0
  559 12.134 10.459  -9.856  6.774  0.374 0.481 0
 1722 11.923 10.376  -10.600  7.184  0.152 0.488 0
 2994 11.667  9.959  -11.034  6.585  0.049 0.409 0
  102 13.111 11.054  -12.174  8.368  0.585 0.282 0
 1667 11.888 10.087  -10.105  6.456  0.395 0.370 0
  281 12.771 10.847  -10.469  8.266  0.370 0.232 0
 2608 11.704 10.044  -10.049  6.534  0.190 0.371 0
 3996 11.472  9.538  -10.191  6.011  0.147 0.451 0
 3523 11.558  9.812  -11.242  6.379  0.074 0.140 0
 6434 11.250  9.571  -10.272  5.699  0.073 0.502 0
 3063 11.599 10.053  -10.057  6.313  0.204 0.630 0
 3343 11.546  9.636  -10.317  6.002  0.121 0.205 0
   96 13.188 10.989  -11.878  8.075  0.596 0.475 0
 1296 12.038 10.498  -10.539  7.417  0.146 0.617 0
 2793 11.671 10.016  -10.359  6.162  0.205 0.591 0
   45 13.472 11.129  -11.712  8.584  0.686 0.162 0
 2066 11.838 10.202  -10.316  6.656  0.124 0.563 0
 5720 11.335  9.533  -10.206  5.979  0.049 0.415 0
 2164 11.828 10.084  -10.282  6.712  0.170 0.384 0
 1676 11.855  9.923  -9.692  6.385  0.304 0.193 0
 4612 11.420  9.863  -10.144  6.066  0.145 0.708 0
 3930 11.467  9.605  -10.510  5.556  0.242 0.362 0
 2682 11.559  9.505  -9.792  6.088  0.442 0.361 0
  190 12.969 10.950  -11.507  8.362  0.394 0.174 0
 3580 11.537  9.818  -10.465  5.936  0.090 0.326 0
 3036 11.515  9.603  -10.000  5.864  0.177 0.238 0
  891 12.200 10.676  -10.545  7.077  0.419 0.518 0
 2044 11.852 10.028  -10.750  6.091  0.125 0.311 0
  409 12.627 10.719  -13.000  7.771  0.475 0.189 0
 1710 11.807  9.917  -9.878  6.481  0.423 0.614 0
 2744 11.671 10.036  -10.361  6.368  0.133 0.482 0
 2038 11.419  9.718  -10.340  6.015  0.141 0.427 0
 1275 11.955 10.080  -9.851  6.773  0.307 0.474 0
 1010 12.199 10.353  -9.794  6.442  0.325 0.612 0
 2550 11.646  9.814  -10.109  5.943  0.172 0.370 0
 3442 11.523  9.660  -10.201  5.676  0.157 0.662 0
 2637 11.730  9.829  -10.803  6.641  0.129 0.178 0
 2309 11.760  9.945  -10.167  6.164  0.195 0.454 0
 5056 11.391  9.530  -9.990  6.010  0.154 0.644 0
  221 12.847 11.085  -10.326  8.287  0.546 0.408 0
 3756 11.534  9.683  -10.616  6.138  0.072 0.171 0
  153 13.010 10.990  -10.632  8.366  0.554 0.188 0
 4527 11.412  9.584  -10.087  5.554  0.174 0.390 0
 1851 11.804  9.641  -9.731  5.959  0.274 0.370 0
 1473 11.778  9.751  -9.653  6.660  0.487 0.602 0
 3855 11.512  9.552  -9.955  5.370  0.122 0.572 0
 1254 12.021 10.280  -10.248  6.379  0.379 0.550 0
  761 12.280 10.663  -10.476  7.582  0.342 0.398 0
 2704 11.711  9.982  -10.345  6.418  0.106 0.541 0
 2147 11.800 10.143  -10.155  6.908  0.151 0.393 0
   87 13.256 11.222  -10.658  8.619  0.762 0.491 0
 3140 11.541  9.704  -10.141  6.130  0.268 0.691 0
 1954 11.814 10.108  -10.117  6.360  0.205 0.614 0
 1687 11.919 10.106  -10.333  6.740  0.257 0.502 0
  474 12.422 10.447  -10.001  7.216  0.336 0.257 0
 1844 11.910  9.833  -9.999  6.160  0.196 0.543 0
  492 12.441 10.520  -10.100  6.925  0.442 0.496 0
 3559 11.578  9.857  -11.933  6.750  0.006 0.207 0
 3474 11.545  9.808  -10.645  6.240  0.229 0.292 0
 4249 11.453  9.603  -10.401  5.753  0.175 0.362 0
 2902 11.585  9.555  -10.173  6.083  0.332 0.270 0
 4246 11.400  9.539  -10.235  5.940  0.158 0.208 0
  513 12.289 10.668  -10.198  7.152  0.403 0.723 0
 3257 11.571  9.815  -10.248  5.793  0.281 0.656 0
 2021 11.761  9.959  -9.849  6.264  0.406 0.372 0
 1569 11.925 10.176  -10.183  6.426  0.261 0.494 0
 2937 11.584  9.623  -9.688  6.163  0.232 0.614 0
  932 12.279 10.552  -13.000  7.788  0.008 0.339 0
  750 12.381 10.546  -10.495  7.778  0.230 0.285 0
 1595 11.882 10.170  -9.849  6.292  0.287 0.622 0
 3411 11.528  9.719  -10.193  5.968  0.128 0.230 0
 3264 11.566  9.661  -10.018  5.895  0.231 0.207 0
 2498 11.707  9.976  -10.159  5.896  0.200 0.509 0
 3755 11.522  9.608  -10.156  5.885  0.143 0.164 0
   13 13.794 11.461  -12.298  9.209  0.876 0.151 0
 4812 11.416  9.581  -10.578  5.934  0.099 0.255 0
 2752 11.666  9.790  -9.989  6.262  0.199 0.630 0
  797 12.250 10.391  -10.622  7.619  0.236 0.319 0
 5530 11.200  9.570  -9.817  5.819  0.169 0.277 0
 2017 11.791 10.084  -10.170  6.444  0.214 0.419 0
 1313 12.027 10.381  -10.422  7.279  0.217 0.540 0
 3065 11.624  9.823  -10.184  5.800  0.146 0.505 0
 4433 11.440  9.663  -10.210  5.624  0.066 0.357 0
  310 12.494 10.428  -9.823  7.066  0.534 0.660 0
 3272 11.600  9.697  -10.316  6.085  0.129 0.215 0
 3846 11.523  9.434  -10.218  5.564  0.110 0.273 0
  546 12.463 10.660  -10.078  7.526  0.340 0.393 0
 1657 11.956 10.312  -10.860  7.213  0.092 0.287 0
 2851 11.636  9.917  -10.290  5.745  0.181 0.550 0
 3250 11.523  9.541  -10.579  6.449  0.049 0.153 0
 1423 12.076 10.308  -10.380  6.819  0.114 0.336 0
  597 12.479 10.660  -10.314  7.678  0.306 0.383 0
 3488 11.555  9.559  -10.347  6.179  0.193 0.171 0
 1832 11.852 10.123  -10.137  6.382  0.159 0.301 0
 5161 11.350  9.598  -11.042  5.748  0.229 0.289 0
 2731 11.696 10.029  -10.192  5.651  0.123 0.652 0
  873 12.268 10.439  -10.316  7.225  0.275 0.355 0
 2685 11.714  9.845  -10.834  6.876  0.056 0.161 0
 4723 11.385  9.523  -10.283  5.742  0.280 0.414 0
 1325 12.075 10.470  -10.454  7.223  0.114 0.623 0
 1093 12.035 10.361  -10.055  6.948  0.288 0.598 0
 2082 11.863  9.834  -10.181  6.370  0.209 0.275 0
 1363 11.753 10.232  -10.373  6.626  0.134 0.562 0
 2182 11.805 10.089  -10.249  6.097  0.167 0.410 0
 2756 11.692  9.702  -10.202  5.947  0.193 0.488 0
  671 12.425 10.531  -11.884  7.849  0.088 0.366 0
 2566 11.666  9.133  -9.403  5.228  0.393 0.332 0
 1925 11.849 10.103  -10.327  6.239  0.328 0.547 0
   46 13.540 11.104  -10.191  8.436  0.726 0.447 0
 1183 12.093 10.301  -9.989  6.458  0.241 0.350 0
  839 12.248 10.704  -10.118  7.264  0.342 0.651 0
  655 12.434 10.599  -10.760  7.901  0.221 0.189 0
 2354 11.691  9.760  -9.937  6.089  0.307 0.565 0
 1771 11.776 10.611  -11.000  6.848  0.027 0.660 0
  598 12.462 10.879  -10.375  7.555  0.283 0.490 0
 3956 11.488  9.510  -10.016  5.878  0.256 0.479 0
 3716 11.566  9.567  -10.173  5.898  0.080 0.273 0
 3435 11.561  9.869  -10.477  6.311  0.154 0.341 0
  267 12.735 10.879  -10.161  7.789  0.557 0.425 0
